Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
18-08-2013,17,28,34,,,35,Pimpri Chinchwad
19-08-2013,14,27,31,,,34,Pimpri Chinchwad
20-08-2013,13,19,28,,,28,Pimpri Chinchwad
21-08-2013,15,21,26,,,26,Pimpri Chinchwad
22-08-2013,14,24,25,,,30,Pimpri Chinchwad
23-08-2013,15,21,25,,,26,Pimpri Chinchwad
25-08-2013,16,23,24,,,29,Pimpri Chinchwad
26-08-2013,17,29,35,,,36,Pimpri Chinchwad
27-08-2013,12,28,36,,,36,Pimpri Chinchwad
28-08-2013,15,25,28,,,31,Pimpri Chinchwad
29-08-2013,16,25,25,,,31,Pimpri Chinchwad
01-09-2013,20,28,80,,,80,Pimpri Chinchwad
02-09-2013,18,29,55,,,55,Pimpri Chinchwad
03-09-2013,15,26,31,,,33,Pimpri Chinchwad
05-09-2013,14,20,36,,,36,Pimpri Chinchwad
06-09-2013,17,25,27,,,31,Pimpri Chinchwad
08-09-2013,22,37,57,,,57,Pimpri Chinchwad
09-09-2013,20,30,84,,,84,Pimpri Chinchwad
10-09-2013,18,31,61,,,61,Pimpri Chinchwad
11-09-2013,14,37,49,,,49,Pimpri Chinchwad
12-09-2013,18,38,74,,,74,Pimpri Chinchwad
14-09-2013,18,36,52,,,52,Pimpri Chinchwad
15-09-2013,20,39,43,,,49,Pimpri Chinchwad
16-09-2013,22,37,102,,,101,Pimpri Chinchwad
17-09-2013,24,31,53,,,53,Pimpri Chinchwad
18-09-2013,24,44,128,,,119,Pimpri Chinchwad
19-09-2013,19,41,65,,,65,Pimpri Chinchwad
20-09-2013,24,36,48,,,48,Pimpri Chinchwad
22-09-2013,15,32,53,,,53,Pimpri Chinchwad
23-09-2013,21,30,60,,,60,Pimpri Chinchwad
24-09-2013,15,31,60,,,60,Pimpri Chinchwad
25-09-2013,17,26,20,,,33,Pimpri Chinchwad
26-09-2013,19,29,46,,,46,Pimpri Chinchwad
27-09-2013,18,28,27,,,35,Pimpri Chinchwad
29-09-2013,15,28,25,,,35,Pimpri Chinchwad
30-09-2013,14,28,50,,,,Pimpri Chinchwad
01-10-2013,19,24,29,,,30,Pimpri Chinchwad
03-10-2013,17,29,52,,,52,Pimpri Chinchwad
05-10-2013,22,28,36,,,36,Pimpri Chinchwad
06-10-2013,14,27,56,,,56,Pimpri Chinchwad
07-10-2013,20,28,57,,,57,Pimpri Chinchwad
08-10-2013,23,28,36,,,36,Pimpri Chinchwad
09-10-2013,14,23,54,,,54,Pimpri Chinchwad
10-10-2013,15,28,40,,,40,Pimpri Chinchwad
11-10-2013,14,24,31,,,31,Pimpri Chinchwad
13-10-2013,18,17,54,,,54,Pimpri Chinchwad
14-10-2013,18,22,47,,,47,Pimpri Chinchwad
15-10-2013,19,27,70,,,70,Pimpri Chinchwad
16-10-2013,17,29,60,,,60,Pimpri Chinchwad
17-10-2013,15,30,57,,,57,Pimpri Chinchwad
18-10-2013,22,40,112,,,108,Pimpri Chinchwad
20-10-2013,25,43,79,,,79,Pimpri Chinchwad
21-10-2013,30,51,86,,,86,Pimpri Chinchwad
22-10-2013,23,36,83,,,83,Pimpri Chinchwad
23-10-2013,25,27,70,,,70,Pimpri Chinchwad
24-10-2013,17,36,56,,,56,Pimpri Chinchwad
25-10-2013,16,31,45,,,45,Pimpri Chinchwad
27-10-2013,17,37,64,,,64,Pimpri Chinchwad
28-10-2013,15,29,82,,,82,Pimpri Chinchwad
29-10-2013,18,37,92,,,92,Pimpri Chinchwad
30-10-2013,22,41,95,,,95,Pimpri Chinchwad
01-11-2013,20,38,114,,,109,Pimpri Chinchwad
03-11-2013,32,33,118,,,112,Pimpri Chinchwad
04-11-2013,21,40,79,,,79,Pimpri Chinchwad
05-11-2013,28,36,129,,,119,Pimpri Chinchwad
06-11-2013,17,38,107,,,105,Pimpri Chinchwad
07-11-2013,22,37,137,,,125,Pimpri Chinchwad
08-11-2013,21,38,110,,,107,Pimpri Chinchwad
10-11-2013,29,37,117,,,111,Pimpri Chinchwad
11-11-2013,15,45,102,,,101,Pimpri Chinchwad
12-11-2013,11,33,107,,,105,Pimpri Chinchwad
13-11-2013,18,41,122,,,115,Pimpri Chinchwad
14-11-2013,17,33,103,,,102,Pimpri Chinchwad
15-11-2013,17,48,109,,,106,Pimpri Chinchwad
16-11-2013,13,60,104,,,103,Pimpri Chinchwad
19-11-2013,17,47,121,,,114,Pimpri Chinchwad
20-11-2013,17,32,95,,,95,Pimpri Chinchwad
21-11-2013,14,27,102,,,101,Pimpri Chinchwad
23-11-2013,16,42,119,,,113,Pimpri Chinchwad
24-11-2013,16,34,83,,,83,Pimpri Chinchwad
25-11-2013,22,29,40,,,40,Pimpri Chinchwad
26-11-2013,14,32,80,,,80,Pimpri Chinchwad
27-11-2013,33,34,91,,,91,Pimpri Chinchwad
28-11-2013,21,44,84,,,84,Pimpri Chinchwad
29-11-2013,22,31,111,,,107,Pimpri Chinchwad
01-12-2013,29,46,116,,,111,Pimpri Chinchwad
02-12-2013,23,43,79,,,79,Pimpri Chinchwad
03-12-2013,15,42,61,,,61,Pimpri Chinchwad
04-12-2013,20,37,74,,,74,Pimpri Chinchwad
05-12-2013,19,51,115,,,110,Pimpri Chinchwad
06-12-2013,24,55,87,,,87,Pimpri Chinchwad
08-12-2013,44,56,128,,,119,Pimpri Chinchwad
09-12-2013,23,70,110,,,107,Pimpri Chinchwad
10-12-2013,31,62,179,,,153,Pimpri Chinchwad
11-12-2013,32,65,151,,,134,Pimpri Chinchwad
12-12-2013,14,48,129,,,119,Pimpri Chinchwad
14-12-2013,63,66,152,,,135,Pimpri Chinchwad
15-12-2013,60,63,148,,,132,Pimpri Chinchwad
16-12-2013,31,67,163,,,142,Pimpri Chinchwad
17-12-2013,26,73,145,,,130,Pimpri Chinchwad
18-12-2013,17,62,150,,,133,Pimpri Chinchwad
19-12-2013,15,65,158,,,139,Pimpri Chinchwad
20-12-2013,14,69,136,,,124,Pimpri Chinchwad
22-12-2013,19,62,137,,,125,Pimpri Chinchwad
23-12-2013,19,80,115,,,110,Pimpri Chinchwad
24-12-2013,21,91,107,,,111,Pimpri Chinchwad
27-12-2013,21,98,180,,,153,Pimpri Chinchwad
28-12-2013,16,79,149,,,133,Pimpri Chinchwad
29-12-2013,17,71,161,,,141,Pimpri Chinchwad
30-12-2013,23,43,102,,,101,Pimpri Chinchwad
31-12-2013,44,51,230,,,187,Pimpri Chinchwad
01-01-2014,59,42,104,,,103,Pimpri Chinchwad
02-01-2014,27,49,136,,,124,Pimpri Chinchwad
04-01-2014,27,91,162,,,141,Pimpri Chinchwad
05-01-2014,22,82,127,,,118,Pimpri Chinchwad
06-01-2014,40,67,149,,,133,Pimpri Chinchwad
07-01-2014,44,55,161,,,141,Pimpri Chinchwad
08-01-2014,66,63,161,,,141,Pimpri Chinchwad
09-01-2014,34,69,160,,,140,Pimpri Chinchwad
10-01-2014,33,60,122,,,115,Pimpri Chinchwad
12-01-2014,26,69,125,,,117,Pimpri Chinchwad
13-01-2014,21,64,185,,,157,Pimpri Chinchwad
14-01-2014,29,78,166,,,144,Pimpri Chinchwad
15-01-2014,38,88,154,,,136,Pimpri Chinchwad
17-01-2014,29,54,114,,,109,Pimpri Chinchwad
19-01-2014,39,60,121,,,114,Pimpri Chinchwad
20-01-2014,39,57,111,,,107,Pimpri Chinchwad
21-01-2014,38,53,113,,,109,Pimpri Chinchwad
22-01-2014,33,56,141,,,127,Pimpri Chinchwad
23-01-2014,36,64,175,,,150,Pimpri Chinchwad
24-01-2014,33,77,153,,,135,Pimpri Chinchwad
27-01-2014,22,55,114,,,109,Pimpri Chinchwad
28-01-2014,19,35,126,,,117,Pimpri Chinchwad
29-01-2014,28,52,144,,,129,Pimpri Chinchwad
30-01-2014,33,62,116,,,111,Pimpri Chinchwad
31-01-2014,24,46,116,,,111,Pimpri Chinchwad
02-02-2014,26,41,148,,,132,Pimpri Chinchwad
03-02-2014,31,87,173,,,149,Pimpri Chinchwad
04-02-2014,36,95,188,,,159,Pimpri Chinchwad
05-02-2014,29,82,191,,,161,Pimpri Chinchwad
06-02-2014,23,41,150,,,133,Pimpri Chinchwad
07-02-2014,20,46,159,,,139,Pimpri Chinchwad
08-02-2014,27,55,129,,,119,Pimpri Chinchwad
09-02-2014,33,54,86,,,86,Pimpri Chinchwad
10-02-2014,29,57,94,,,94,Pimpri Chinchwad
11-02-2014,24,54,176,,,151,Pimpri Chinchwad
12-02-2014,23,52,105,,,103,Pimpri Chinchwad
13-02-2014,20,33,62,,,62,Pimpri Chinchwad
14-02-2014,22,37,94,,,94,Pimpri Chinchwad
16-02-2014,27,46,89,,,89,Pimpri Chinchwad
18-02-2014,48,53,134,,,123,Pimpri Chinchwad
19-02-2014,39,78,139,,,126,Pimpri Chinchwad
20-02-2014,24,39,112,,,108,Pimpri Chinchwad
21-02-2014,24,47,107,,,105,Pimpri Chinchwad
23-02-2014,18,42,118,,,112,Pimpri Chinchwad
24-02-2014,31,49,141,,,127,Pimpri Chinchwad
25-02-2014,22,51,98,,,98,Pimpri Chinchwad
26-02-2014,20,55,97,,,97,Pimpri Chinchwad
27-02-2014,22,64,72,,,80,Pimpri Chinchwad
28-02-2014,17,66,80,,,83,Pimpri Chinchwad
02-03-2014,25,26,63,,,63,Pimpri Chinchwad
05-03-2014,20,35,88,,,88,Pimpri Chinchwad
06-03-2014,15,28,78,,,78,Pimpri Chinchwad
07-03-2014,19,29,92,,,92,Pimpri Chinchwad
09-03-2014,24,35,68,,,68,Pimpri Chinchwad
10-03-2014,20,32,101,,,101,Pimpri Chinchwad
11-03-2014,31,47,142,,,128,Pimpri Chinchwad
12-03-2014,18,46,83,,,83,Pimpri Chinchwad
13-03-2014,27,54,90,,,90,Pimpri Chinchwad
14-03-2014,20,41,154,,,136,Pimpri Chinchwad
16-03-2014,25,46,124,,,116,Pimpri Chinchwad
17-03-2014,17,39,83,,,83,Pimpri Chinchwad
18-03-2014,22,47,102,,,101,Pimpri Chinchwad
19-03-2014,25,59,115,,,110,Pimpri Chinchwad
20-03-2014,29,53,112,,,108,Pimpri Chinchwad
21-03-2014,18,62,103,,,102,Pimpri Chinchwad
23-03-2014,23,34,100,,,,Pimpri Chinchwad
24-03-2014,17,54,105,,,103,Pimpri Chinchwad
25-03-2014,18,58,93,,,93,Pimpri Chinchwad
28-03-2014,19,32,178,,,152,Pimpri Chinchwad
29-03-2014,20,63,98,,,98,Pimpri Chinchwad
30-03-2014,21,41,80,,,80,Pimpri Chinchwad
01-04-2014,25,60,92,,,92,Pimpri Chinchwad
02-04-2014,16,51,107,,,105,Pimpri Chinchwad
03-04-2014,22,59,104,,,103,Pimpri Chinchwad
04-04-2014,22,49,160,,,140,Pimpri Chinchwad
07-04-2014,16,48,103,,,102,Pimpri Chinchwad
08-04-2014,18,60,90,,,90,Pimpri Chinchwad
09-04-2014,18,50,107,,,105,Pimpri Chinchwad
10-04-2014,20,56,98,,,98,Pimpri Chinchwad
11-04-2014,17,43,115,,,110,Pimpri Chinchwad
12-04-2014,19,55,112,,,108,Pimpri Chinchwad
13-04-2014,21,41,77,,,77,Pimpri Chinchwad
14-04-2014,39,81,80,,,101,Pimpri Chinchwad
15-04-2014,23,36,99,,,99,Pimpri Chinchwad
16-04-2014,16,36,93,,,93,Pimpri Chinchwad
17-04-2014,19,47,60,,,60,Pimpri Chinchwad
18-04-2014,22,33,64,,,64,Pimpri Chinchwad
20-04-2014,16,52,71,,,71,Pimpri Chinchwad
21-04-2014,18,55,56,,,69,Pimpri Chinchwad
22-04-2014,16,45,140,,,127,Pimpri Chinchwad
23-04-2014,18,42,97,,,97,Pimpri Chinchwad
24-04-2014,15,49,139,,,126,Pimpri Chinchwad
25-04-2014,20,31,94,,,94,Pimpri Chinchwad
27-04-2014,21,46,93,,,93,Pimpri Chinchwad
03-05-2014,22,38,84,,,84,Pimpri Chinchwad
05-05-2014,22,41,59,,,59,Pimpri Chinchwad
06-05-2014,18,41,88,,,88,Pimpri Chinchwad
07-05-2014,12,33,63,,,63,Pimpri Chinchwad
08-05-2014,18,35,71,,,71,Pimpri Chinchwad
09-05-2014,19,25,37,,,37,Pimpri Chinchwad
10-05-2014,12,22,61,,,61,Pimpri Chinchwad
12-05-2014,15,25,47,,,47,Pimpri Chinchwad
13-05-2014,15,27,49,,,49,Pimpri Chinchwad
14-05-2014,17,25,45,,,45,Pimpri Chinchwad
15-05-2014,14,30,37,,,38,Pimpri Chinchwad
16-05-2014,18,22,52,,,52,Pimpri Chinchwad
17-05-2014,12,24,73,,,73,Pimpri Chinchwad
19-05-2014,13,26,81,,,81,Pimpri Chinchwad
20-05-2014,20,28,56,,,56,Pimpri Chinchwad
21-05-2014,15,36,69,,,69,Pimpri Chinchwad
22-05-2014,17,44,69,,,69,Pimpri Chinchwad
23-05-2014,24,31,77,,,77,Pimpri Chinchwad
24-05-2014,17,39,68,,,68,Pimpri Chinchwad
26-05-2014,21,35,67,,,67,Pimpri Chinchwad
27-05-2014,26,28,50,,,,Pimpri Chinchwad
28-05-2014,14,20,56,,,56,Pimpri Chinchwad
29-05-2014,15,34,48,,,48,Pimpri Chinchwad
30-05-2014,13,32,47,,,47,Pimpri Chinchwad
31-05-2014,18,32,52,,,52,Pimpri Chinchwad
02-06-2014,23,41,49,,,51,Pimpri Chinchwad
03-06-2014,17,35,44,,,44,Pimpri Chinchwad
04-06-2014,15,44,53,,,55,Pimpri Chinchwad
05-06-2014,19,29,45,,,45,Pimpri Chinchwad
06-06-2014,20,36,35,,,45,Pimpri Chinchwad
09-06-2014,14,26,36,,,36,Pimpri Chinchwad
10-06-2014,18,21,28,,,28,Pimpri Chinchwad
11-06-2014,18,24,31,,,31,Pimpri Chinchwad
12-06-2014,19,24,37,,,37,Pimpri Chinchwad
13-06-2014,17,23,39,,,39,Pimpri Chinchwad
14-06-2014,13,26,35,,,35,Pimpri Chinchwad
16-06-2014,22,24,40,,,40,Pimpri Chinchwad
17-06-2014,17,25,53,,,53,Pimpri Chinchwad
18-06-2014,18,24,42,,,42,Pimpri Chinchwad
19-06-2014,17,23,50,,,,Pimpri Chinchwad
20-06-2014,22,20,76,,,76,Pimpri Chinchwad
21-06-2014,14,20,46,,,46,Pimpri Chinchwad
23-06-2014,15,17,45,,,45,Pimpri Chinchwad
24-06-2014,16,24,47,,,47,Pimpri Chinchwad
25-06-2014,16,21,60,,,60,Pimpri Chinchwad
26-06-2014,15,20,44,,,44,Pimpri Chinchwad
27-06-2014,21,20,50,,,,Pimpri Chinchwad
28-06-2014,14,21,52,,,52,Pimpri Chinchwad
30-06-2014,14,20,49,,,49,Pimpri Chinchwad
01-07-2014,14,22,32,,,32,Pimpri Chinchwad
02-07-2014,18,23,36,,,36,Pimpri Chinchwad
03-07-2014,13,18,31,,,31,Pimpri Chinchwad
04-07-2014,11,18,37,,,37,Pimpri Chinchwad
05-07-2014,14,17,36,,,36,Pimpri Chinchwad
07-07-2014,12,18,36,,,36,Pimpri Chinchwad
08-07-2014,15,21,37,,,37,Pimpri Chinchwad
09-07-2014,33,20,31,,,31,Pimpri Chinchwad
10-07-2014,13,25,38,,,38,Pimpri Chinchwad
11-07-2014,13,23,33,,,33,Pimpri Chinchwad
12-07-2014,15,23,40,,,40,Pimpri Chinchwad
14-07-2014,13,22,49,,,49,Pimpri Chinchwad
15-07-2014,14,23,34,,,34,Pimpri Chinchwad
16-07-2014,13,17,40,,,40,Pimpri Chinchwad
17-07-2014,16,16,43,,,43,Pimpri Chinchwad
18-07-2014,13,21,62,,,62,Pimpri Chinchwad
19-07-2014,13,17,50,,,,Pimpri Chinchwad
21-07-2014,13,19,74,,,74,Pimpri Chinchwad
22-07-2014,12,18,32,,,32,Pimpri Chinchwad
23-07-2014,15,25,46,,,46,Pimpri Chinchwad
24-07-2014,12,17,163,,,142,Pimpri Chinchwad
25-07-2014,15,17,86,,,86,Pimpri Chinchwad
26-07-2014,46,48,56,,,60,Pimpri Chinchwad
28-07-2014,42,49,27,,,61,Pimpri Chinchwad
31-07-2014,21,29,99,,,99,Pimpri Chinchwad
01-08-2014,42,60,43,,,75,Pimpri Chinchwad
02-08-2014,13,23,59,,,59,Pimpri Chinchwad
03-08-2014,12,22,62,,,62,Pimpri Chinchwad
04-08-2014,24,29,33,,,36,Pimpri Chinchwad
05-08-2014,14,21,46,,,46,Pimpri Chinchwad
06-08-2014,16,21,45,,,45,Pimpri Chinchwad
07-08-2014,16,23,54,,,54,Pimpri Chinchwad
08-08-2014,20,19,48,,,48,Pimpri Chinchwad
09-08-2014,22,22,104,,,103,Pimpri Chinchwad
11-08-2014,13,69,41,,,86,Pimpri Chinchwad
12-08-2014,17,19,34,,,34,Pimpri Chinchwad
13-08-2014,16,18,50,,,,Pimpri Chinchwad
14-08-2014,15,53,33,,,66,Pimpri Chinchwad
16-08-2014,12,66,35,,,83,Pimpri Chinchwad
19-08-2014,14,53,72,,,72,Pimpri Chinchwad
20-08-2014,11,45,85,,,85,Pimpri Chinchwad
21-08-2014,16,17,19,,,21,Pimpri Chinchwad
22-08-2014,17,28,29,,,35,Pimpri Chinchwad
23-08-2014,14,18,17,,,23,Pimpri Chinchwad
25-08-2014,12,40,41,,,,Pimpri Chinchwad
26-08-2014,12,31,35,,,39,Pimpri Chinchwad
28-08-2014,15,19,20,,,24,Pimpri Chinchwad
29-08-2014,14,16,17,,,20,Pimpri Chinchwad
30-08-2014,13,18,18,,,23,Pimpri Chinchwad
01-09-2014,30,49,24,,,61,Pimpri Chinchwad
02-09-2014,28,18,32,,,32,Pimpri Chinchwad
03-09-2014,21,30,32,,,38,Pimpri Chinchwad
04-09-2014,32,43,50,,,54,Pimpri Chinchwad
06-09-2014,30,24,50,,,,Pimpri Chinchwad
08-09-2014,17,27,23,,,34,Pimpri Chinchwad
09-09-2014,30,27,24,,,34,Pimpri Chinchwad
10-09-2014,39,63,52,,,79,Pimpri Chinchwad
11-09-2014,18,44,38,,,55,Pimpri Chinchwad
12-09-2014,19,48,40,,,60,Pimpri Chinchwad
13-09-2014,23,46,29,,,58,Pimpri Chinchwad
15-09-2014,21,44,30,,,55,Pimpri Chinchwad
16-09-2014,19,49,54,,,61,Pimpri Chinchwad
17-09-2014,30,44,53,,,55,Pimpri Chinchwad
18-09-2014,30,48,39,,,60,Pimpri Chinchwad
19-09-2014,32,33,51,,,51,Pimpri Chinchwad
20-09-2014,30,43,21,,,54,Pimpri Chinchwad
22-09-2014,28,36,55,,,55,Pimpri Chinchwad
23-09-2014,29,27,62,,,62,Pimpri Chinchwad
24-09-2014,26,48,87,,,87,Pimpri Chinchwad
25-09-2014,32,51,67,,,67,Pimpri Chinchwad
26-09-2014,32,52,78,,,78,Pimpri Chinchwad
27-09-2014,27,38,81,,,81,Pimpri Chinchwad
29-09-2014,33,51,92,,,92,Pimpri Chinchwad
30-09-2014,33,61,80,,,80,Pimpri Chinchwad
01-10-2014,27,28,72,,,72,Pimpri Chinchwad
02-10-2014,25,31,123,,,115,Pimpri Chinchwad
04-10-2014,26,53,91,,,91,Pimpri Chinchwad
07-10-2014,30,49,140,,,127,Pimpri Chinchwad
08-10-2014,28,47,88,,,88,Pimpri Chinchwad
09-10-2014,28,34,137,,,125,Pimpri Chinchwad
10-10-2014,28,54,118,,,112,Pimpri Chinchwad
11-10-2014,27,41,107,,,105,Pimpri Chinchwad
13-10-2014,25,33,136,,,124,Pimpri Chinchwad
14-10-2014,31,38,118,,,112,Pimpri Chinchwad
16-10-2014,34,40,101,,,101,Pimpri Chinchwad
17-10-2014,30,53,74,,,74,Pimpri Chinchwad
18-10-2014,41,60,66,,,75,Pimpri Chinchwad
20-10-2014,40,57,52,,,71,Pimpri Chinchwad
21-10-2014,19,32,165,,,143,Pimpri Chinchwad
22-10-2014,12,30,266,,,216,Pimpri Chinchwad
23-10-2014,17,23,147,,,131,Pimpri Chinchwad
24-10-2014,17,24,64,,,64,Pimpri Chinchwad
25-10-2014,13,25,72,,,72,Pimpri Chinchwad
27-10-2014,19,37,80,,,80,Pimpri Chinchwad
28-10-2014,17,51,87,,,87,Pimpri Chinchwad
29-10-2014,17,38,124,,,116,Pimpri Chinchwad
30-10-2014,22,30,105,,,103,Pimpri Chinchwad
31-10-2014,16,38,148,,,132,Pimpri Chinchwad
01-11-2014,17,39,167,,,145,Pimpri Chinchwad
03-11-2014,23,48,216,,,177,Pimpri Chinchwad
04-11-2014,18,36,133,,,122,Pimpri Chinchwad
06-11-2014,17,47,151,,,134,Pimpri Chinchwad
07-11-2014,43,46,82,,,82,Pimpri Chinchwad
08-11-2014,50,55,84,,,84,Pimpri Chinchwad
11-11-2014,42,38,77,,,77,Pimpri Chinchwad
12-11-2014,34,45,116,,,111,Pimpri Chinchwad
13-11-2014,42,57,79,,,79,Pimpri Chinchwad
14-11-2014,33,31,49,,,49,Pimpri Chinchwad
15-11-2014,38,65,56,,,81,Pimpri Chinchwad
17-11-2014,35,59,52,,,74,Pimpri Chinchwad
18-11-2014,37,48,124,,,116,Pimpri Chinchwad
19-11-2014,28,29,158,,,139,Pimpri Chinchwad
20-11-2014,22,33,69,,,69,Pimpri Chinchwad
21-11-2014,23,36,120,,,113,Pimpri Chinchwad
22-11-2014,24,30,118,,,112,Pimpri Chinchwad
23-11-2014,23,30,153,,,135,Pimpri Chinchwad
24-11-2014,18,30,137,,,125,Pimpri Chinchwad
25-11-2014,23,49,136,,,124,Pimpri Chinchwad
26-11-2014,19,33,157,,,138,Pimpri Chinchwad
27-11-2014,20,42,246,,,197,Pimpri Chinchwad
28-11-2014,20,36,221,,,181,Pimpri Chinchwad
01-12-2014,19,55,272,,,222,Pimpri Chinchwad
02-12-2014,22,48,167,,,145,Pimpri Chinchwad
03-12-2014,20,44,262,,,212,Pimpri Chinchwad
04-12-2014,16,45,156,,,137,Pimpri Chinchwad
05-12-2014,20,57,123,,,115,Pimpri Chinchwad
06-12-2014,21,58,176,,,151,Pimpri Chinchwad
08-12-2014,20,43,195,,,163,Pimpri Chinchwad
09-12-2014,22,53,163,,,142,Pimpri Chinchwad
10-12-2014,16,32,166,,,144,Pimpri Chinchwad
11-12-2014,25,69,158,,,139,Pimpri Chinchwad
12-12-2014,23,51,50,,,64,Pimpri Chinchwad
13-12-2014,23,62,77,,,78,Pimpri Chinchwad
15-12-2014,16,56,119,,,113,Pimpri Chinchwad
16-12-2014,22,62,97,,,97,Pimpri Chinchwad
17-12-2014,21,38,120,,,113,Pimpri Chinchwad
19-12-2014,19,48,132,,,121,Pimpri Chinchwad
20-12-2014,17,53,149,,,133,Pimpri Chinchwad
23-12-2014,17,33,209,,,173,Pimpri Chinchwad
24-12-2014,15,40,220,,,180,Pimpri Chinchwad
25-12-2014,26,37,210,,,173,Pimpri Chinchwad
26-12-2014,21,47,115,,,110,Pimpri Chinchwad
27-12-2014,20,55,241,,,194,Pimpri Chinchwad
29-12-2014,17,77,159,,,139,Pimpri Chinchwad
30-12-2014,17,45,208,,,172,Pimpri Chinchwad
01-01-2015 00:00,19,9,198,,,165,Karve Road
01-02-2015 00:00,19,9,174,,,149,Karve Road
01-03-2015 00:00,19,9,151,,,134,Karve Road
01-04-2015 00:00,20,9,152,,,135,Karve Road
01-05-2015 00:00,20,9,212,,,175,Karve Road
01-06-2015 00:00,18,9,174,,,149,Karve Road
01-07-2015 00:00,19,9,131,,,121,Karve Road
01-08-2015 00:00,23,9,179,,,153,Karve Road
01-09-2015 00:00,23,9,214,,,176,Karve Road
01-10-2015 00:00,23,9,230,,,187,Karve Road
01-11-2015 00:00,23,9,220,,,180,Karve Road
01-12-2015 00:00,24,9,261,,,211,Karve Road
13-01-2015,23,9,253,,,203,Karve Road
14-01-2015,23,9,229,,,186,Karve Road
15-01-2015,19,9,173,,,149,Karve Road
16-01-2015,23,9,267,,,217,Karve Road
17-01-2015,23,9,224,,,183,Karve Road
18-01-2015,24,9,223,,,182,Karve Road
19-01-2015,22,9,182,,,155,Karve Road
21-01-2015,22,9,130,,,120,Karve Road
22-01-2015,21,9,128,,,119,Karve Road
23-01-2015,22,9,172,,,148,Karve Road
24-01-2015,21,9,197,,,165,Karve Road
25-01-2015,24,9,160,,,140,Karve Road
26-01-2015,24,9,166,,,144,Karve Road
27-01-2015,21,9,181,,,154,Karve Road
28-01-2015,22,9,207,,,171,Karve Road
29-01-2015,29,9,219,,,179,Karve Road
30-01-2015,25,9,220,,,180,Karve Road
31-01-2015,24,9,271,,,221,Karve Road
02-01-2015 00:00,23,9,204,,,169,Karve Road
02-02-2015 00:00,23,9,204,,,169,Karve Road
02-03-2015 00:00,24,9,207,,,171,Karve Road
02-04-2015 00:00,25,9,223,,,182,Karve Road
02-05-2015 00:00,24,9,216,,,177,Karve Road
02-07-2015 00:00,24,9,182,,,155,Karve Road
02-08-2015 00:00,23,9,138,,,125,Karve Road
02-09-2015 00:00,24,9,250,,,200,Karve Road
02-10-2015 00:00,23,9,216,,,177,Karve Road
02-11-2015 00:00,23,9,213,,,175,Karve Road
02-12-2015 00:00,24,9,151,,,134,Karve Road
13-02-2015,24,9,232,,,188,Karve Road
14-02-2015,24,9,86,,,86,Karve Road
15-02-2015,23,9,105,,,103,Karve Road
16-02-2015,25,9,74,,,74,Karve Road
17-02-2015,23,9,216,,,177,Karve Road
18-02-2015,23,9,98,,,98,Karve Road
19-02-2015,23,9,95,,,95,Karve Road
20-02-2015,14,9,84,,,84,Karve Road
21-02-2015,22,9,232,,,188,Karve Road
22-02-2015,25,9,230,,,187,Karve Road
23-02-2015,25,9,164,,,143,Karve Road
24-02-2015,24,9,185,,,157,Karve Road
25-02-2015,24,9,224,,,183,Karve Road
26-02-2015,25,40,236,,,191,Karve Road
03-06-2015 00:00,11,45,182,,,155,Karve Road
03-07-2015 00:00,8,64,160,,,140,Karve Road
03-08-2015 00:00,5,51,166,,,144,Karve Road
03-09-2015 00:00,10,55,206,,,171,Karve Road
03-11-2015 00:00,4,38,112,,,108,Karve Road
03-12-2015 00:00,9,47,172,,,148,Karve Road
13-03-2015,9,63,147,,,131,Karve Road
14-03-2015,14,40,117,,,111,Karve Road
15-03-2015,14,29,109,,,106,Karve Road
16-03-2015,10,31,110,,,107,Karve Road
18-03-2015,14,75,126,,,117,Karve Road
19-03-2015,11,68,186,,,157,Karve Road
20-03-2015,13,64,197,,,165,Karve Road
21-03-2015,10,40,187,,,158,Karve Road
22-03-2015,10,47,178,,,152,Karve Road
23-03-2015,11,38,227,,,185,Karve Road
24-03-2015,16,75,265,,,215,Karve Road
30-03-2015,11,70,163,,,142,Karve Road
31-03-2015,8,89,164,,,143,Karve Road
04-01-2015 00:00,9,55,172,,,148,Karve Road
04-02-2015 00:00,12,44,171,,,147,Karve Road
04-03-2015 00:00,10,38,133,,,122,Karve Road
04-04-2015 00:00,10,38,139,,,126,Karve Road
04-05-2015 00:00,8,58,395,,,356,Karve Road
04-06-2015 00:00,9,75,680,,,713,Karve Road
04-07-2015 00:00,8,31,319,,,269,Karve Road
04-08-2015 00:00,9,37,412,,,378,Karve Road
04-09-2015 00:00,12,38,373,,,329,Karve Road
04-10-2015 00:00,12,32,287,,,237,Karve Road
04-11-2015 00:00,12,34,239,,,193,Karve Road
04-12-2015 00:00,11,25,263,,,213,Karve Road
13-04-2015,12,38,250,,,200,Karve Road
14-04-2015,13,40,250,,,200,Karve Road
15-04-2015,14,36,190,,,160,Karve Road
16-04-2015,13,53,179,,,153,Karve Road
17-04-2015,12,42,188,,,159,Karve Road
18-04-2015,14,40,214,,,176,Karve Road
19-04-2015,15,46,218,,,179,Karve Road
20-04-2015,14,36,235,,,190,Karve Road
21-04-2015,13,40,221,,,181,Karve Road
22-04-2015,13,32,217,,,178,Karve Road
